Clustering,K means,1
Loss Function,Backpropagation,1
Loss Function,Gradient descent,1
Backpropagation,Stemming,0
Backpropagation,Linear Regression,0
Backpropagation,dimensionality reduction,0
Backpropagation,Clustering,0
Backpropagation,Matrix factorization,0
Backpropagation,Bagging,0
Backpropagation,K means,0
Backpropagation,Gradient descent,0
Backpropagation,Loss Function,0
Backpropagation,Feature Learning,0
Backpropagation,Normalization,0
Backpropagation,Regularization,0
Stemming,Backpropagation,0
Stemming,Linear Regression,0
Stemming,dimensionality reduction,0
Stemming,Clustering,0
Stemming,Matrix factorization,0
Stemming,Bagging,0
Stemming,K means,0
Stemming,Gradient descent,0
Stemming,Loss Function,0
Stemming,Feature Learning,0
Stemming,Normalization,0
Stemming,Regularization,0
Linear Regression,Backpropagation,0
Linear Regression,Stemming,0
Linear Regression,dimensionality reduction,0
Linear Regression,Clustering,0
Linear Regression,Matrix factorization,0
Linear Regression,Bagging,0
Linear Regression,K means,0
Linear Regression,Gradient descent,0
Linear Regression,Loss Function,0
Linear Regression,Feature Learning,0
Linear Regression,Normalization,0
Linear Regression,Regularization,0
dimensionality reduction,Backpropagation,0
dimensionality reduction,Stemming,0
dimensionality reduction,Linear Regression,0
dimensionality reduction,Clustering,0
dimensionality reduction,Matrix factorization,0
dimensionality reduction,Bagging,0
dimensionality reduction,K means,0
dimensionality reduction,Gradient descent,0
dimensionality reduction,Loss Function,0
dimensionality reduction,Feature Learning,0
dimensionality reduction,Normalization,0
dimensionality reduction,Regularization,0
Clustering,Backpropagation,0
Clustering,Stemming,0
Clustering,Linear Regression,0
Clustering,dimensionality reduction,0
Clustering,Matrix factorization,0
Clustering,Bagging,0
Clustering,Gradient descent,0
Clustering,Loss Function,0
Clustering,Feature Learning,0
Clustering,Normalization,0
Clustering,Regularization,0
Matrix factorization,Backpropagation,0
Matrix factorization,Stemming,0
Matrix factorization,Linear Regression,0
Matrix factorization,dimensionality reduction,0
Matrix factorization,Clustering,0
Matrix factorization,Bagging,0
Matrix factorization,K means,0
Matrix factorization,Gradient descent,0
Matrix factorization,Loss Function,0
Matrix factorization,Feature Learning,0
Matrix factorization,Normalization,0
Matrix factorization,Regularization,0
Bagging,Backpropagation,0
Bagging,Stemming,0
Bagging,Linear Regression,0
Bagging,dimensionality reduction,0
Bagging,Clustering,0
Bagging,Matrix factorization,0
Bagging,K means,0
Bagging,Gradient descent,0
Bagging,Loss Function,0
Bagging,Feature Learning,0
Bagging,Normalization,0
Bagging,Regularization,0
K means,Backpropagation,0
K means,Stemming,0
K means,Linear Regression,0
K means,dimensionality reduction,0
K means,Clustering,0
K means,Matrix factorization,0
K means,Bagging,0
K means,Gradient descent,0
K means,Loss Function,0
K means,Feature Learning,0
K means,Normalization,0
K means,Regularization,0
Gradient descent,Stemming,0
Gradient descent,Linear Regression,0
Gradient descent,dimensionality reduction,0
Gradient descent,Clustering,0
Gradient descent,Matrix factorization,0
Gradient descent,Bagging,0
Gradient descent,K means,0
Gradient descent,Loss Function,0
Gradient descent,Feature Learning,0
Gradient descent,Normalization,0
Gradient descent,Regularization,0
Loss Function,Stemming,0
Loss Function,Linear Regression,0
Loss Function,dimensionality reduction,0
Loss Function,Clustering,0
Loss Function,Matrix factorization,0
Loss Function,Bagging,0
Loss Function,K means,0
Loss Function,Feature Learning,0
Loss Function,Normalization,0
Loss Function,Regularization,0
Feature Learning,Backpropagation,0
Feature Learning,Stemming,0
Feature Learning,Linear Regression,0
Feature Learning,dimensionality reduction,0
Feature Learning,Clustering,0
Feature Learning,Matrix factorization,0
Feature Learning,Bagging,0
Feature Learning,K means,0
Feature Learning,Gradient descent,0
Feature Learning,Loss Function,0
Feature Learning,Normalization,0
Feature Learning,Regularization,0
Normalization,Backpropagation,0
Normalization,Stemming,0
Normalization,Linear Regression,0
Normalization,dimensionality reduction,0
Normalization,Clustering,0
Normalization,Matrix factorization,0
Normalization,Bagging,0
Normalization,K means,0
Normalization,Gradient descent,0
Normalization,Loss Function,0
Normalization,Feature Learning,0
Normalization,Regularization,0
Regularization,Stemming,0
Regularization,Linear Regression,0
Regularization,dimensionality reduction,0
Regularization,Clustering,0
Regularization,Matrix factorization,0
Regularization,K means,0
Regularization,Gradient descent,0
Regularization,Loss Function,0
Regularization,Feature Learning,0
Regularization,Normalization,0
hidden layer,activation function,1
classification problem,classification accuracy,1
classification accuracy,confusion matrix,1
classification accuracy,cross validation,1
machine learning,classification accuracy,1
supervised learning,classification accuracy,1
classification accuracy,validation set,1
machine learning,classification problem,1
classification problem,multi-class classification,1
supervised learning,classification problem,1
precision,confusion matrix,1
convex function,gradient descent,1
loss function,coordinate descent,1
machine learning,cross validation,1
cross validation,model complexity,1
supervised learning,cross validation,1
training data,cross validation,1
training error,cross validation,1
cross validation,validation error,1
validation set,cross validation,1
overfitting,cross validation,1
underfitting,cross validation,1
machine learning,dimensionality reduction,1
unsupervised learning,dimensionality reduction,1
machine learning,early stopping,1
regularization,early stopping,1
training error,early stopping,1
validation error,early stopping,1
overfitting,early stopping,1
feature selection,feature engineering,1
machine learning,feature engineering,1
machine learning,feature extraction,1
feature space,feature scaling,1
machine learning,feature scaling,1
training data,feature scaling,1
machine learning,feature selection,1
feature selection,model complexity,1
training data,feature selection,1
inner product,feature space,1
feature space,linear regression,1
machine learning,feature space,1
feature space,multi-class classification,1
gradient descent,learning rate,1
local minimum,gradient descent,1
machine learning,gradient descent,1
gradient descent,mini-batch gradient descent,1
gradient descent,mini-batch size,1
model parameters,gradient descent,1
partial derivative,gradient descent,1
gradient descent,regularized logistic regression,1
supervised learning,gradient descent,1
input layer,hidden layer,1
machine learning,hidden layer,1
inner product,least squares,1
inner product,linear regression,1
inner product,polynomial kernel,1
training data,input layer,1
machine learning,k means,1
unsupervised learning,k means,1
machine learning,learning rate,1
loss function,linear regression,1
machine learning,linear regression,1
regression problem,linear regression,1
supervised learning,linear regression,1
training data,linear regression,1
local minimum,loss function,1
local minimum,partial derivative,1
local minimum,regularization,1
machine learning,loss function,1
model parameters,loss function,1
loss function,regularized logistic regression,1
machine learning,multi-class classification,1
machine learning,regression problem,1
machine learning,regularized logistic regression,1
machine learning,supervised learning,1
machine learning,training data,1
machine learning,unsupervised learning,1
machine learning,validation set,1
machine learning,overfitting,1
machine learning,underfitting,1
mini-batch gradient descent,mini-batch size,1
